identifica,xCentroid,yCentroid
"0344100000144474",132755.089,456344.965
"0344100000144470",132746.724,456361.306
"0344100000144475",132757.406,456359.660
"0344100000144476",132756.953,456344.235
"0344100000144479",132765.134,456341.574
"0344100000146762",132391.116,456981.512
"0344100000144477",132762.787,456358.924
"0344100000144478",132763.607,456342.748
"0344100000146763",132385.530,456980.906
"0344100000144480",132771.365,456359.732
"0344100000146765",132374.743,456981.922
"0344100000144481",132767.912,456335.694
"0344100000144482",132770.790,456330.713
"0344100000144483",132771.440,456328.899
"0344100000146766",132369.438,456983.068
"0344100000146767",132363.895,456982.996
"0344100000146764",132380.152,456981.360
"0344100000144484",132780.390,456354.369
"0344100000144485",132781.849,456345.080
"0344100000146769",132402.292,456988.888
"0344100000144486",132784.573,456340.004
"0344100000144487",132786.112,456334.401
"0344100000144488",132788.043,456328.964
"0344100000146768",132402.356,456984.512
"0344100000144489",132791.622,456323.914
"0344100000146771",132416.196,456979.050
"0344100000144490",132803.323,456216.131
"0344100000144491",132823.853,456220.590
"0344100000144492",132823.141,456226.411
"0344100000144493",132801.642,456225.720
"0344100000144494",132822.505,456232.081
"0344100000146775",132420.169,456980.862
"0344100000146776",132420.429,456983.499
"0344100000144498",131603.029,456131.227
"0344100000146779",132434.831,456978.025
"0344100000148623",131890.623,456178.339
"0344100000148624",131539.353,456653.912
"0344100000148626",131757.692,456346.559
"0344100000146780",132435.006,456982.436
"0344100000148104",131665.622,455611.728
"0344100000146786",132388.471,456970.007
"0344100000146787",132385.883,456970.269
"0344100000146788",132419.103,456970.091
"0344100000146789",132419.363,456972.727
"0344100000149228",132993.395,455969.275
"0344100000149229",132998.437,455992.706
"0344100000146790",132434.921,456967.043
"0344100000149226",132992.509,455971.135
"0344100000149227",132996.309,455997.167
"0344100000149230",132996.908,455961.935
"0344100000146791",132434.236,456972.634
"0344100000149231",132999.201,455987.429
"0344100000146793",132459.555,456963.705
"0344100000149232",133002.869,455983.388
"0344100000146794",132460.722,456969.128
"0344100000149233",133005.065,455978.785
"0344100000149234",133007.258,455974.187
"0344100000146795",132461.863,456974.467
"0344100000146796",132461.294,456978.396
"0344100000149235",133009.450,455969.589
"0344100000148757",132829.215,456197.919
"0344100000149236",132992.986,455960.063
"0344100000149237",132993.871,455958.204
"0344100000148758",132829.550,456189.612
"0344100000148759",132822.102,456185.975
"0344100000148760",132813.260,456182.421
"0344100000149238",132997.790,455960.075
"0344100000149239",133011.701,455964.876
"0344100000149240",132981.362,455950.455
"0344100000149241",132983.112,456024.796
"0344100000143968",131221.255,456273.069
"0344100000143969",131294.986,456336.995
"0344100000143970",131290.848,456358.962
"0344100000143971",131329.634,456374.548
"0344100000143972",131425.674,456346.162
"0344100000149242",132983.737,455989.567
"0344100000149243",132984.216,455978.481
"0344100000143973",131445.730,456271.551
"0344100000146804",132475.645,456963.579
"0344100000149244",132970.286,455973.662
"0344100000143977",131397.825,456360.617
"0344100000149245",132968.083,455978.259
"0344100000146805",132475.914,456966.210
"0344100000146806",132476.718,456974.339
"0344100000144535",131736.205,457092.448
"0344100000146027",133008.118,456069.854
"0344100000149246",132965.942,455982.748
"0344100000149247",132963.749,455987.344
"0344100000144536",131696.286,457112.123
"0344100000146807",132491.945,456935.275
"0344100000146028",133035.551,456082.918
"0344100000149248",132980.718,455985.844
"0344100000146808",132480.337,456972.704
"0344100000146809",132476.879,456976.226
"0344100000146029",133037.398,456099.960
"0344100000146030",133037.350,456083.774
"0344100000149249",132979.832,455987.706
"0344100000149250",132961.550,455991.949
"0344100000146031",133042.122,456103.080
"0344100000149251",132959.350,455996.559
"0344100000149252",132976.324,455995.057
"0344100000146032",133045.311,456087.560
"0344100000146812",132397.462,456945.606
"0344100000149253",132975.439,455996.916
"0344100000149254",132980.232,455996.925
"0344100000146033",133047.115,456088.416
"0344100000146034",133060.476,456111.818
"0344100000149255",132957.214,456001.036
"0344100000146035",133065.468,456114.193
"0344100000146815",132505.210,456968.451
"0344100000149256",132979.348,455998.789
"0344100000146036",133070.748,456115.844
"0344100000146816",132493.980,456972.647
"0344100000149257",132956.444,456006.320
"0344100000149258",132971.937,456004.272
"0344100000146037",133068.767,456098.698
"0344100000146038",133075.844,456117.535
"0344100000149259",132971.053,456006.126
"0344100000146041",133080.347,456120.444
"0344100000146039",133073.617,456101.019
"0344100000149262",132974.963,456008.002
"0344100000148808",131858.138,456161.499
"0344100000146820",132375.125,456971.357
"0344100000149260",132975.848,456006.139
"0344100000149261",132952.768,456010.370
"0344100000146040",133075.423,456101.884
"0344100000146819",132377.714,456971.096
"0344100000149263",132979.119,455955.156
"0344100000146042",133085.512,456122.169
"0344100000146043",133083.368,456105.677
"0344100000146821",132366.959,456972.172
"0344100000149264",132976.926,455959.752
"0344100000146822",132364.372,456972.434
"0344100000146823",132529.785,456954.975
"0344100000149265",132974.732,455964.348
"0344100000146824",132527.154,456955.247
"0344100000149266",132972.535,455968.949
"0344100000149267",132950.573,456014.966
"0344100000146825",132519.027,456956.047
"0344100000146826",132516.393,456956.317
"0344100000149268",132967.552,456013.480
"0344100000149269",132966.671,456015.339
"0344100000146828",132505.675,456957.387
"0344100000146829",132532.171,456964.140
"0344100000149270",132971.468,456015.338
"0344100000149271",132948.377,456019.569
"0344100000146830",132526.670,456964.877
"0344100000149272",132970.584,456017.195
"0344100000146831",132521.384,456966.224
"0344100000146832",132516.030,456966.959
"0344100000149273",132946.135,456024.270
"0344100000149274",132963.165,456022.686
"0344100000149275",132962.276,456024.543
"0344100000146834",132098.301,456694.166
"0344100000146835",132129.296,456696.533
"0344100000149276",132967.082,456024.543
"0344100000146827",132508.313,456957.136
"0344100000149277",132966.201,456026.404
"0344100000149278",132980.918,456029.394
"0344100000149279",132960.055,456029.173
"0344100000149280",132963.997,456031.038
"0344100000149281",132976.459,456038.733
"0344100000149287",131897.784,456633.885
"0344100000149291",132612.296,456575.072
"0344100000148214",132734.102,456343.592
"0344100000148216",132730.574,456290.585
"0344100000148217",132791.188,456222.340
"0344100000149805",131265.062,456710.023
"0344100000147288",132695.843,456477.022
"0344100000149821",133039.821,456262.440
"0344100000148263",132703.007,456452.006
"0344100000148273",131879.168,456004.998
"0344100000148274",131891.861,455982.282
"0344100000148276",131890.186,456216.690
"0344100000149874",132998.750,456198.020
"0344100000148902",133112.473,456348.906
"0344100000149876",131974.266,456802.247
"0344100000149877",131984.711,456784.559
"0344100000149879",131983.029,456774.252
"0344100000149880",131589.170,456837.470
"0344100000149881",131575.166,456826.909
"0344100000149882",131601.649,456813.372
"0344100000149883",131588.370,456812.774
"0344100000149893",132344.032,456775.763
"0344100000147338",132853.311,456857.212
"0344100000149905",131345.169,456838.409
"0344100000149906",132722.728,456716.899
"0344100000146468",132753.562,455397.355
"0344100000147901",131138.201,455826.641
"0344100000147904",132192.055,456407.340
"0344100000146473",132790.197,455407.308
"0344100000146470",132788.717,455456.964
"0344100000146474",132791.506,455415.387
"0344100000146476",132793.318,455428.639
"0344100000146477",132794.298,455436.975
"0344100000147910",131449.428,456819.861
"0344100000146480",132806.171,455454.576
"0344100000147911",131450.479,456835.585
"0344100000147912",131447.558,456841.035
"0344100000146482",132768.921,455392.793
"0344100000147913",131453.857,456840.389
"0344100000146484",132788.582,455388.313
"0344100000146485",132788.576,455395.385
"0344100000146486",132761.315,455396.388
"0344100000150824",131849.256,456193.737
"0344100000150916",131511.741,455753.887
"0344100000147376",132838.899,456897.708
"0344100000147972",132122.118,456670.382
"0344100000147973",132048.191,456666.167
"0344100000149449",131899.702,456669.476
"0344100000149450",131896.411,456652.371
"0344100000147974",132114.666,456526.988
"0344100000149452",133133.839,456476.560
"0344100000149453",133132.288,456471.321
"0344100000149006",133130.768,456449.871
"0344100000150915",131505.422,455772.252
"0344100000150917",131542.497,455774.506
"0344100000149487",132931.612,456047.048
"0344100000150959",131871.804,455989.726
"0344100000148009",132511.091,456538.398
"0344100000151267",133073.105,456416.914
"0344100000148012",132679.504,456401.073
"0344100000149505",131527.439,456310.670
"0344100000147458",131868.097,456156.421
"0344100000151805",133118.642,456260.744
"0344100000149138",131570.854,456182.682
"0344100000149139",131568.162,456164.213
"0344100000149140",131568.254,456161.088
"0344100000149141",131565.615,456150.156
"0344100000149142",131563.308,456139.336
"0344100000149143",131561.128,456119.417
"0344100000149144",131627.606,456159.960
"0344100000149145",131627.661,456142.815
"0344100000148469",131863.344,456215.441
"0344100000148470",131854.409,456216.074
"0344100000147527",132019.123,455747.806
"0344100000147528",132016.504,455675.134
"0344100000147529",132038.203,455736.321
"0344100000148504",131647.209,456296.747
"0344100000149613",131897.525,456621.985
"0344100000147539",131490.537,455767.281
"0344100000147540",131522.111,455763.984
"0344100000148523",131874.574,456023.549
"0344100000147544",133135.788,456480.671
"0344100000147545",133130.154,456471.796
"0344100000149214",132978.719,456034.001
"0344100000149215",132985.361,456020.084
"0344100000149216",132987.609,456015.396
"0344100000149217",132984.622,455987.702
"0344100000149218",132985.101,455976.619
"0344100000152303",132997.256,456807.569
"0344100000149219",132989.785,456010.839
"0344100000149220",132988.121,455980.351
"0344100000149221",132988.606,455969.274
"0344100000149222",132991.959,456006.282
"0344100000149223",132989.009,455978.489
"0344100000149224",132989.490,455967.416
"0344100000149225",132994.133,456001.724
"0344100000151871",131819.263,456210.269
"0344100000151872",131844.139,456210.051
"0344100000151888",131765.711,456466.562
"0344100000148572",133080.495,455788.505
"0344100000152775",131599.596,456636.037
"0344100000152781",131877.435,456652.630
"0344100000152787",132941.253,456383.494
"0344100000152788",132892.668,456354.141
"0344100000150606",133048.642,456378.309
"0344100000150607",133026.512,456395.547
"0344100000153853",131094.837,455806.911
"0344100000153854",131098.394,455788.641
"0344100000153855",131097.249,455779.433
"0344100000153887",133053.608,456452.106
"0344100000152032",132508.284,456132.427
"0344100000152033",132508.427,456128.431
"0344100000150649",131767.032,456216.241
"0344100000152045",131653.677,456026.080
"0344100000152046",131898.475,456138.971
"0344100000152056",131857.123,455740.965
"0344100000150231",132322.046,456975.052
"0344100000152063",131961.880,455571.240
"0344100000153580",131648.269,455612.396
"0344100000152921",131560.370,456011.566
"0344100000152100",131953.501,455940.900
"0344100000150683",131855.518,456024.357
"0344100000152102",132122.202,455568.503
"0344100000152103",132114.234,455565.082
"0344100000154309",133100.712,456432.609
"0344100000152118",133070.812,456571.736
"0344100000152127",131672.299,456823.035
"0344100000152130",131862.953,456807.667
"0344100000152492",132920.722,455970.413
"0344100000152494",132849.387,455986.308
"0344100000152493",132853.710,456009.922
"0344100000152496",132856.759,455978.345
"0344100000152497",132860.430,455974.385
"0344100000152498",132864.101,455970.427
"0344100000152499",132942.980,455922.664
"0344100000152500",132941.252,455933.744
"0344100000152501",132942.203,455947.505
"0344100000152502",132942.675,455935.064
"0344100000152495",132853.099,455982.302
"0344100000152503",132946.213,455956.190
"0344100000152504",132946.509,455925.925
"0344100000152505",132949.581,455952.569
"0344100000154889",132663.045,455245.569
"0344100000152506",132950.138,455929.287
"0344100000152507",132947.413,455941.896
"0344100000152508",132948.724,455940.463
"0344100000154901",132270.512,455518.371
"0344100000154902",132610.877,455546.943
"0344100000154904",132524.504,455612.728
"0344100000154905",132515.022,455612.833
"0344100000154906",132497.566,455692.394
"0344100000154911",132052.747,455805.969
"0344100000152509",132952.831,455949.037
"0344100000152510",132956.093,455945.516
"0344100000152511",132953.917,455934.867
"0344100000155814",131721.480,456998.436
"0344100000154912",131438.677,455852.092
"0344100000154913",131453.496,455852.683
"0344100000154914",131588.382,455854.384
"0344100000152512",132955.236,455933.446
